site,impl,n,procs,threads,dist,chunk,sched,sched_chunk,run,total,bcast,comp_max,comp_min,comp_avg,gather,merge,write,count,wall
ryzen7535hs,serial,200000,1,1,-,0,-,0,1,0.018816,,0.011319,,,,,,17984,
ryzen7535hs,pthread,200000,1,8,-,0,-,0,1,0.015013,,0.006452,,,,,,17984,
ryzen7535hs,openmp,200000,1,8,-,0,static,1,1,0.029075,,0.015489,,,,,,17984,
ryzen7535hs,mpi,200000,8,1,blockcyclic,1024,-,0,1,0.005081,0.000007,0.002641,0.001402,0.001984,0.000663,0.000673,0.001096,17984,
ryzen7535hs,hybrid,200000,4,2,blockcyclic,1024,dynamic,64,1,0.017286,0.000010,0.012562,0.005194,0.008079,0.010033,0.000738,0.001312,17984,
ryzen7535hs,serial,200000,1,1,-,0,-,0,2,0.019083,,0.011456,,,,,,17984,
ryzen7535hs,pthread,200000,1,8,-,0,-,0,2,0.014050,,0.006301,,,,,,17984,
ryzen7535hs,openmp,200000,1,8,-,0,static,1,2,0.026125,,0.016417,,,,,,17984,
ryzen7535hs,mpi,200000,8,1,blockcyclic,1024,-,0,2,0.013851,0.000007,0.003434,0.001444,0.001976,0.010739,0.000484,0.000981,17984,
ryzen7535hs,hybrid,200000,4,2,blockcyclic,1024,dynamic,64,2,0.012763,0.000010,0.010371,0.004078,0.006295,0.006711,0.000502,0.001461,17984,
ryzen7535hs,serial,200000,1,1,-,0,-,0,3,0.020034,,0.011507,,,,,,17984,
ryzen7535hs,pthread,200000,1,8,-,0,-,0,3,0.014484,,0.006517,,,,,,17984,
ryzen7535hs,openmp,200000,1,8,-,0,static,1,3,0.036328,,0.020967,,,,,,17984,
ryzen7535hs,mpi,200000,8,1,blockcyclic,1024,-,0,3,0.014397,0.000008,0.011658,0.001953,0.004430,0.009852,0.000707,0.001385,17984,
ryzen7535hs,hybrid,200000,4,2,blockcyclic,1024,dynamic,64,3,0.011880,0.000015,0.009614,0.005129,0.006615,0.003528,0.000533,0.001364,17984,
ryzen7535hs,serial,400000,1,1,-,0,-,0,1,0.041218,,0.031323,,,,,,33860,
ryzen7535hs,pthread,400000,1,8,-,0,-,0,1,0.026175,,0.016011,,,,,,33860,
ryzen7535hs,openmp,400000,1,8,-,0,static,1,1,0.029427,,0.016899,,,,,,33860,
ryzen7535hs,mpi,400000,8,1,blockcyclic,1024,-,0,1,0.022161,0.000013,0.013906,0.003753,0.006453,0.014710,0.001040,0.002461,33860,
ryzen7535hs,hybrid,400000,4,2,blockcyclic,1024,dynamic,64,1,0.022426,0.000012,0.018893,0.010577,0.014935,0.008828,0.000791,0.002217,33860,
ryzen7535hs,serial,400000,1,1,-,0,-,0,2,0.039324,,0.030389,,,,,,33860,
ryzen7535hs,pthread,400000,1,8,-,0,-,0,2,0.029555,,0.019160,,,,,,33860,
ryzen7535hs,openmp,400000,1,8,-,0,static,1,2,0.040756,,0.025184,,,,,,33860,
ryzen7535hs,mpi,400000,8,1,blockcyclic,1024,-,0,2,0.017025,0.000007,0.012632,0.005966,0.007384,0.006701,0.001102,0.002441,33860,
ryzen7535hs,hybrid,400000,4,2,blockcyclic,1024,dynamic,64,2,0.021791,0.000009,0.018176,0.007793,0.011422,0.000525,0.000761,0.002321,33860,
ryzen7535hs,serial,400000,1,1,-,0,-,0,3,0.043993,,0.031349,,,,,,33860,
ryzen7535hs,pthread,400000,1,8,-,0,-,0,3,0.021789,,0.011598,,,,,,33860,
ryzen7535hs,openmp,400000,1,8,-,0,static,1,3,0.024156,,0.011505,,,,,,33860,
ryzen7535hs,mpi,400000,8,1,blockcyclic,1024,-,0,3,0.017340,0.000007,0.009153,0.003813,0.007227,0.005775,0.000917,0.001952,33860,
ryzen7535hs,hybrid,400000,4,2,blockcyclic,1024,dynamic,64,3,0.023816,0.000010,0.020396,0.010240,0.013663,0.008501,0.000804,0.002124,33860,
ryzen7535hs,serial,600000,1,1,-,0,-,0,1,0.063483,,0.052567,,,,,,49098,
ryzen7535hs,pthread,600000,1,8,-,0,-,0,1,0.032533,,0.020942,,,,,,49098,
ryzen7535hs,openmp,600000,1,8,-,0,static,1,1,0.037333,,0.021886,,,,,,49098,
ryzen7535hs,mpi,600000,8,1,blockcyclic,1024,-,0,1,0.030745,0.000013,0.025247,0.011775,0.016266,0.012310,0.001248,0.002471,49098,
ryzen7535hs,hybrid,600000,4,2,blockcyclic,1024,dynamic,64,1,0.035015,0.000010,0.029862,0.013927,0.022246,0.001019,0.001612,0.002512,49098,
ryzen7535hs,serial,600000,1,1,-,0,-,0,2,0.063583,,0.052190,,,,,,49098,
ryzen7535hs,pthread,600000,1,8,-,0,-,0,2,0.043053,,0.030173,,,,,,49098,
ryzen7535hs,openmp,600000,1,8,-,0,static,1,2,0.042434,,0.025295,,,,,,49098,
ryzen7535hs,mpi,600000,8,1,blockcyclic,1024,-,0,2,0.025789,0.000010,0.016128,0.007775,0.012293,0.010231,0.001212,0.002832,49098,
ryzen7535hs,hybrid,600000,4,2,blockcyclic,1024,dynamic,64,2,0.034533,0.000012,0.028414,0.012393,0.023655,0.002391,0.001461,0.003588,49098,
ryzen7535hs,serial,600000,1,1,-,0,-,0,3,0.045387,,0.036699,,,,,,49098,
ryzen7535hs,pthread,600000,1,8,-,0,-,0,3,0.019442,,0.010819,,,,,,49098,
ryzen7535hs,openmp,600000,1,8,-,0,static,1,3,0.031524,,0.018222,,,,,,49098,
ryzen7535hs,mpi,600000,8,1,blockcyclic,1024,-,0,3,0.042868,0.000007,0.020934,0.006503,0.012965,0.022998,0.001896,0.006342,49098,
ryzen7535hs,hybrid,600000,4,2,blockcyclic,1024,dynamic,64,3,0.024237,0.000008,0.018832,0.016725,0.017644,0.002872,0.001338,0.003295,49098,
ryzen7535hs,serial,800000,1,1,-,0,-,0,1,0.100928,,0.088509,,,,,,63951,
ryzen7535hs,pthread,800000,1,8,-,0,-,0,1,0.042822,,0.029011,,,,,,63951,
ryzen7535hs,openmp,800000,1,8,-,0,static,1,1,0.055658,,0.038008,,,,,,63951,
ryzen7535hs,mpi,800000,8,1,blockcyclic,1024,-,0,1,0.038987,0.000008,0.024266,0.009814,0.017667,0.015495,0.001981,0.003362,63951,
ryzen7535hs,hybrid,800000,4,2,blockcyclic,1024,dynamic,64,1,0.031873,0.000013,0.026586,0.013379,0.020066,0.014104,0.001158,0.003219,63951,
ryzen7535hs,serial,800000,1,1,-,0,-,0,2,0.092346,,0.079681,,,,,,63951,
ryzen7535hs,pthread,800000,1,8,-,0,-,0,2,0.051209,,0.037233,,,,,,63951,
ryzen7535hs,openmp,800000,1,8,-,0,static,1,2,0.048254,,0.029971,,,,,,63951,
ryzen7535hs,mpi,800000,8,1,blockcyclic,1024,-,0,2,0.039507,0.000018,0.024401,0.013215,0.017610,0.017486,0.001308,0.004776,63951,
ryzen7535hs,hybrid,800000,4,2,blockcyclic,1024,dynamic,64,2,0.031725,0.000008,0.025712,0.017466,0.021444,0.009134,0.001256,0.003860,63951,
ryzen7535hs,serial,800000,1,1,-,0,-,0,3,0.091111,,0.078403,,,,,,63951,
ryzen7535hs,pthread,800000,1,8,-,0,-,0,3,0.049225,,0.034763,,,,,,63951,
ryzen7535hs,openmp,800000,1,8,-,0,static,1,3,0.056643,,0.035444,,,,,,63951,
ryzen7535hs,mpi,800000,8,1,blockcyclic,1024,-,0,3,0.037726,0.000008,0.028162,0.017066,0.020444,0.013922,0.001928,0.004189,63951,
ryzen7535hs,hybrid,800000,4,2,blockcyclic,1024,dynamic,64,3,0.048518,0.000010,0.042423,0.025004,0.034842,0.018236,0.001436,0.003833,63951,
ryzen7535hs,serial,1000000,1,1,-,0,-,0,1,0.119391,,0.105833,,,,,,78498,
ryzen7535hs,pthread,1000000,1,8,-,0,-,0,1,0.058415,,0.041982,,,,,,78498,
ryzen7535hs,openmp,1000000,1,8,-,0,static,1,1,0.071973,,0.050349,,,,,,78498,
ryzen7535hs,mpi,1000000,8,1,blockcyclic,1024,-,0,1,0.038715,0.000010,0.027728,0.022944,0.025175,0.003569,0.003187,0.005800,78498,
ryzen7535hs,hybrid,1000000,4,2,blockcyclic,1024,dynamic,64,1,0.031915,0.000008,0.025458,0.019331,0.023321,0.001049,0.001752,0.003647,78498,
ryzen7535hs,serial,1000000,1,1,-,0,-,0,2,0.119143,,0.105667,,,,,,78498,
ryzen7535hs,pthread,1000000,1,8,-,0,-,0,2,0.053276,,0.037309,,,,,,78498,
ryzen7535hs,openmp,1000000,1,8,-,0,static,1,2,0.068145,,0.046726,,,,,,78498,
ryzen7535hs,mpi,1000000,8,1,blockcyclic,1024,-,0,2,0.045902,0.000007,0.032956,0.017667,0.025614,0.006173,0.001817,0.004949,78498,
ryzen7535hs,hybrid,1000000,4,2,blockcyclic,1024,dynamic,64,2,0.049491,0.000010,0.042212,0.028742,0.036445,0.006718,0.001886,0.004339,78498,
ryzen7535hs,serial,1000000,1,1,-,0,-,0,3,0.120006,,0.106533,,,,,,78498,
ryzen7535hs,pthread,1000000,1,8,-,0,-,0,3,0.051998,,0.035941,,,,,,78498,
ryzen7535hs,openmp,1000000,1,8,-,0,static,1,3,0.068262,,0.045921,,,,,,78498,
ryzen7535hs,mpi,1000000,8,1,blockcyclic,1024,-,0,3,0.037424,0.000007,0.025952,0.021626,0.024040,0.004895,0.002332,0.004238,78498,
ryzen7535hs,hybrid,1000000,4,2,blockcyclic,1024,dynamic,64,3,0.065704,0.000010,0.058118,0.034806,0.051098,0.024381,0.001787,0.004719,78498,
ryzen7535hs,serial,1500000,1,1,-,0,-,0,1,0.212026,,0.192758,,,,,,114155,
ryzen7535hs,pthread,1500000,1,8,-,0,-,0,1,0.085406,,0.065211,,,,,,114155,
ryzen7535hs,openmp,1500000,1,8,-,0,static,1,1,0.076405,,0.054291,,,,,,114155,
ryzen7535hs,mpi,1500000,8,1,blockcyclic,1024,-,0,1,0.061981,0.000018,0.044649,0.041806,0.043117,0.007166,0.003653,0.008322,114155,
ryzen7535hs,hybrid,1500000,4,2,blockcyclic,1024,dynamic,64,1,0.088159,0.000010,0.075697,0.055908,0.066604,0.001754,0.002573,0.008125,114155,
ryzen7535hs,serial,1500000,1,1,-,0,-,0,2,0.207716,,0.189542,,,,,,114155,
ryzen7535hs,pthread,1500000,1,8,-,0,-,0,2,0.092614,,0.070620,,,,,,114155,
ryzen7535hs,openmp,1500000,1,8,-,0,static,1,2,0.094403,,0.071101,,,,,,114155,
ryzen7535hs,mpi,1500000,8,1,blockcyclic,1024,-,0,2,0.072579,0.000007,0.058720,0.034982,0.046161,0.018057,0.002593,0.005067,114155,
ryzen7535hs,hybrid,1500000,4,2,blockcyclic,1024,dynamic,64,2,0.072702,0.000011,0.063377,0.056211,0.059871,0.007023,0.002173,0.005697,114155,
ryzen7535hs,serial,1500000,1,1,-,0,-,0,3,0.208190,,0.190706,,,,,,114155,
ryzen7535hs,pthread,1500000,1,8,-,0,-,0,3,0.083743,,0.063172,,,,,,114155,
ryzen7535hs,openmp,1500000,1,8,-,0,static,1,3,0.087346,,0.063235,,,,,,114155,
ryzen7535hs,mpi,1500000,8,1,blockcyclic,1024,-,0,3,0.066155,0.000008,0.045775,0.037476,0.042716,0.016988,0.002982,0.005515,114155,
ryzen7535hs,hybrid,1500000,4,2,blockcyclic,1024,dynamic,64,3,0.068726,0.000010,0.058881,0.049835,0.055346,0.001487,0.002334,0.006013,114155,
ryzen7535hs,serial,2000000,1,1,-,0,-,0,1,0.300204,,0.278579,,,,,,148933,
ryzen7535hs,pthread,2000000,1,8,-,0,-,0,1,0.124009,,0.098926,,,,,,148933,
ryzen7535hs,openmp,2000000,1,8,-,0,static,1,1,0.098790,,0.072671,,,,,,148933,
ryzen7535hs,mpi,2000000,8,1,blockcyclic,1024,-,0,1,0.091243,0.000012,0.075784,0.064593,0.071848,0.010105,0.003386,0.007190,148933,
ryzen7535hs,hybrid,2000000,4,2,blockcyclic,1024,dynamic,64,1,0.104328,0.000011,0.093316,0.076950,0.087332,0.001902,0.002585,0.006515,148933,
ryzen7535hs,serial,2000000,1,1,-,0,-,0,2,0.307167,,0.285148,,,,,,148933,
ryzen7535hs,pthread,2000000,1,8,-,0,-,0,2,0.131640,,0.103183,,,,,,148933,
ryzen7535hs,openmp,2000000,1,8,-,0,static,1,2,0.096488,,0.069221,,,,,,148933,
ryzen7535hs,mpi,2000000,8,1,blockcyclic,1024,-,0,2,0.090998,0.000010,0.075896,0.049854,0.059726,0.023666,0.003960,0.008020,148933,
ryzen7535hs,hybrid,2000000,4,2,blockcyclic,1024,dynamic,64,2,0.114690,0.000014,0.098588,0.052162,0.074998,0.002195,0.003938,0.009955,148933,
ryzen7535hs,serial,2000000,1,1,-,0,-,0,3,0.304466,,0.282048,,,,,,148933,
ryzen7535hs,pthread,2000000,1,8,-,0,-,0,3,0.126185,,0.101915,,,,,,148933,
ryzen7535hs,openmp,2000000,1,8,-,0,static,1,3,0.112267,,0.082212,,,,,,148933,
ryzen7535hs,mpi,2000000,8,1,blockcyclic,1024,-,0,3,0.072407,0.000006,0.060624,0.048335,0.055505,0.011082,0.002378,0.007611,148933,
ryzen7535hs,hybrid,2000000,4,2,blockcyclic,1024,dynamic,64,3,0.108784,0.000010,0.095661,0.070688,0.086902,0.005099,0.003726,0.007027,148933,
ryzen7535hs,serial,2500000,1,1,-,0,-,0,1,0.435634,,0.395178,,,,,,183072,
ryzen7535hs,pthread,2500000,1,8,-,0,-,0,1,0.130644,,0.098654,,,,,,183072,
ryzen7535hs,openmp,2500000,1,8,-,0,static,1,1,0.143045,,0.111098,,,,,,183072,
ryzen7535hs,mpi,2500000,8,1,blockcyclic,1024,-,0,1,0.103576,0.000011,0.084809,0.070151,0.078280,0.009918,0.005177,0.010340,183072,
ryzen7535hs,hybrid,2500000,4,2,blockcyclic,1024,dynamic,64,1,0.137819,0.000009,0.123131,0.080778,0.110378,0.044721,0.004315,0.007996,183072,
ryzen7535hs,serial,2500000,1,1,-,0,-,0,2,0.410390,,0.384197,,,,,,183072,
ryzen7535hs,pthread,2500000,1,8,-,0,-,0,2,0.160330,,0.130243,,,,,,183072,
ryzen7535hs,openmp,2500000,1,8,-,0,static,1,2,0.124480,,0.093388,,,,,,183072,
ryzen7535hs,mpi,2500000,8,1,blockcyclic,1024,-,0,2,0.104797,0.000008,0.089255,0.069591,0.081030,0.009404,0.003508,0.009698,183072,
ryzen7535hs,hybrid,2500000,4,2,blockcyclic,1024,dynamic,64,2,0.130575,0.000009,0.117523,0.104099,0.109318,0.001954,0.003098,0.007991,183072,
ryzen7535hs,serial,2500000,1,1,-,0,-,0,3,0.408636,,0.383830,,,,,,183072,
ryzen7535hs,pthread,2500000,1,8,-,0,-,0,3,0.144632,,0.115180,,,,,,183072,
ryzen7535hs,openmp,2500000,1,8,-,0,static,1,3,0.122868,,0.091711,,,,,,183072,
ryzen7535hs,mpi,2500000,8,1,blockcyclic,1024,-,0,3,0.113195,0.000007,0.098085,0.074130,0.083660,0.026086,0.003407,0.009565,183072,
ryzen7535hs,hybrid,2500000,4,2,blockcyclic,1024,dynamic,64,3,0.115323,0.000010,0.100278,0.090636,0.094066,0.011729,0.004115,0.008461,183072,
ryzen7535hs,serial,3000000,1,1,-,0,-,0,1,0.527311,,0.497315,,,,,,216816,
ryzen7535hs,pthread,3000000,1,8,-,0,-,0,1,0.173457,,0.139188,,,,,,216816,
ryzen7535hs,openmp,3000000,1,8,-,0,static,1,1,0.159123,,0.124904,,,,,,216816,
ryzen7535hs,mpi,3000000,8,1,blockcyclic,1024,-,0,1,0.220218,0.000017,0.185950,0.074392,0.120762,0.012872,0.006054,0.015774,216816,
ryzen7535hs,hybrid,3000000,4,2,blockcyclic,1024,dynamic,64,1,0.152038,0.000010,0.135841,0.116189,0.125993,0.017683,0.004205,0.008991,216816,
ryzen7535hs,serial,3000000,1,1,-,0,-,0,2,0.532190,,0.502563,,,,,,216816,
ryzen7535hs,pthread,3000000,1,8,-,0,-,0,2,0.173537,,0.140146,,,,,,216816,
ryzen7535hs,openmp,3000000,1,8,-,0,static,1,2,0.157364,,0.123103,,,,,,216816,
ryzen7535hs,mpi,3000000,8,1,blockcyclic,1024,-,0,2,0.123608,0.000013,0.106299,0.082341,0.094022,0.010632,0.004040,0.010498,216816,
ryzen7535hs,hybrid,3000000,4,2,blockcyclic,1024,dynamic,64,2,0.142970,0.000010,0.120397,0.093140,0.108215,0.012396,0.004662,0.012991,216816,
ryzen7535hs,serial,3000000,1,1,-,0,-,0,3,0.527774,,0.498936,,,,,,216816,
ryzen7535hs,pthread,3000000,1,8,-,0,-,0,3,0.171813,,0.135832,,,,,,216816,
ryzen7535hs,openmp,3000000,1,8,-,0,static,1,3,0.162592,,0.126420,,,,,,216816,
ryzen7535hs,mpi,3000000,8,1,blockcyclic,1024,-,0,3,0.146291,0.000008,0.120780,0.090639,0.105025,0.022902,0.007742,0.012055,216816,
ryzen7535hs,hybrid,3000000,4,2,blockcyclic,1024,dynamic,64,3,0.128437,0.000010,0.113168,0.109634,0.111369,0.006246,0.003514,0.009033,216816,
ryzen7535hs,serial,3500000,1,1,-,0,-,0,1,0.666726,,0.635972,,,,,,250150,
ryzen7535hs,pthread,3500000,1,8,-,0,-,0,1,0.191256,,0.151534,,,,,,250150,
ryzen7535hs,openmp,3500000,1,8,-,0,static,1,1,0.190927,,0.153480,,,,,,250150,
ryzen7535hs,mpi,3500000,8,1,blockcyclic,1024,-,0,1,0.162052,0.000018,0.136188,0.116928,0.128152,0.009293,0.005534,0.011018,250150,
ryzen7535hs,hybrid,3500000,4,2,blockcyclic,1024,dynamic,64,1,0.178704,0.000009,0.160423,0.150067,0.155750,0.002895,0.004910,0.010468,250150,
ryzen7535hs,serial,3500000,1,1,-,0,-,0,2,0.653777,,0.620042,,,,,,250150,
ryzen7535hs,pthread,3500000,1,8,-,0,-,0,2,0.206997,,0.170041,,,,,,250150,
ryzen7535hs,openmp,3500000,1,8,-,0,static,1,2,0.183791,,0.145479,,,,,,250150,
ryzen7535hs,mpi,3500000,8,1,blockcyclic,1024,-,0,2,0.138080,0.000009,0.104410,0.090851,0.097583,0.029936,0.005732,0.011552,250150,
ryzen7535hs,hybrid,3500000,4,2,blockcyclic,1024,dynamic,64,2,0.243383,0.000012,0.195412,0.117995,0.148537,0.085449,0.015534,0.024393,250150,
ryzen7535hs,serial,3500000,1,1,-,0,-,0,3,0.816261,,0.738146,,,,,,250150,
ryzen7535hs,pthread,3500000,1,8,-,0,-,0,3,0.203831,,0.157495,,,,,,250150,
ryzen7535hs,openmp,3500000,1,8,-,0,static,1,3,0.235687,,0.152347,,,,,,250150,
ryzen7535hs,mpi,3500000,8,1,blockcyclic,1024,-,0,3,0.153194,0.000015,0.104596,0.091923,0.098066,0.017185,0.016829,0.022243,250150,
ryzen7535hs,hybrid,3500000,4,2,blockcyclic,1024,dynamic,64,3,0.189047,0.000012,0.158690,0.138807,0.149554,0.028806,0.006273,0.015150,250150,
ryzen7535hs,serial,4000000,1,1,-,0,-,0,1,0.919124,,0.841751,,,,,,283146,
ryzen7535hs,pthread,4000000,1,8,-,0,-,0,1,0.390103,,0.312158,,,,,,283146,
ryzen7535hs,openmp,4000000,1,8,-,0,static,1,1,0.305587,,0.239690,,,,,,283146,
ryzen7535hs,mpi,4000000,8,1,blockcyclic,1024,-,0,1,0.237231,0.000032,0.198228,0.159462,0.175022,0.033327,0.012203,0.016826,283146,
ryzen7535hs,hybrid,4000000,4,2,blockcyclic,1024,dynamic,64,1,0.200399,0.000012,0.172374,0.158924,0.166578,0.003872,0.008410,0.015732,283146,
ryzen7535hs,serial,4000000,1,1,-,0,-,0,2,0.812561,,0.764548,,,,,,283146,
ryzen7535hs,pthread,4000000,1,8,-,0,-,0,2,0.235162,,0.176878,,,,,,283146,
ryzen7535hs,openmp,4000000,1,8,-,0,static,1,2,0.228068,,0.178902,,,,,,283146,
ryzen7535hs,mpi,4000000,8,1,blockcyclic,1024,-,0,2,0.198728,0.000011,0.173650,0.119699,0.140768,0.055224,0.007307,0.014641,283146,
ryzen7535hs,hybrid,4000000,4,2,blockcyclic,1024,dynamic,64,2,0.193789,0.000010,0.164451,0.152040,0.156019,0.014699,0.005186,0.020532,283146,
ryzen7535hs,serial,4000000,1,1,-,0,-,0,3,0.842523,,0.799483,,,,,,283146,
ryzen7535hs,pthread,4000000,1,8,-,0,-,0,3,0.233603,,0.179149,,,,,,283146,
ryzen7535hs,openmp,4000000,1,8,-,0,static,1,3,0.243444,,0.196967,,,,,,283146,
ryzen7535hs,mpi,4000000,8,1,blockcyclic,1024,-,0,3,0.193989,0.000007,0.170317,0.114087,0.142640,0.003139,0.005848,0.014678,283146,
ryzen7535hs,hybrid,4000000,4,2,blockcyclic,1024,dynamic,64,3,0.176059,0.000013,0.154500,0.149110,0.151893,0.007529,0.004499,0.012629,283146,
ryzen7535hs,serial,4500000,1,1,-,0,-,0,1,0.942905,,0.896774,,,,,,315948,
ryzen7535hs,pthread,4500000,1,8,-,0,-,0,1,0.260819,,0.208925,,,,,,315948,
ryzen7535hs,openmp,4500000,1,8,-,0,static,1,1,0.345556,,0.271615,,,,,,315948,
ryzen7535hs,mpi,4500000,8,1,blockcyclic,1024,-,0,1,0.212548,0.000007,0.175947,0.148609,0.161854,0.006896,0.009045,0.020653,315948,
ryzen7535hs,hybrid,4500000,4,2,blockcyclic,1024,dynamic,64,1,0.216903,0.000012,0.191986,0.175475,0.187224,0.004135,0.005778,0.014992,315948,
ryzen7535hs,serial,4500000,1,1,-,0,-,0,2,0.932952,,0.890516,,,,,,315948,
ryzen7535hs,pthread,4500000,1,8,-,0,-,0,2,0.245061,,0.193111,,,,,,315948,
ryzen7535hs,openmp,4500000,1,8,-,0,static,1,2,0.242770,,0.191237,,,,,,315948,
ryzen7535hs,mpi,4500000,8,1,blockcyclic,1024,-,0,2,0.236663,0.000008,0.205506,0.154075,0.177237,0.041329,0.005225,0.013200,315948,
ryzen7535hs,hybrid,4500000,4,2,blockcyclic,1024,dynamic,64,2,0.242830,0.000012,0.210652,0.173544,0.189223,0.037800,0.007894,0.020084,315948,
ryzen7535hs,serial,4500000,1,1,-,0,-,0,3,0.970972,,0.929515,,,,,,315948,
ryzen7535hs,pthread,4500000,1,8,-,0,-,0,3,0.271975,,0.213918,,,,,,315948,
ryzen7535hs,openmp,4500000,1,8,-,0,static,1,3,0.253991,,0.206318,,,,,,315948,
ryzen7535hs,mpi,4500000,8,1,blockcyclic,1024,-,0,3,0.260513,0.000015,0.201904,0.151056,0.171123,0.018158,0.014217,0.026218,315948,
ryzen7535hs,hybrid,4500000,4,2,blockcyclic,1024,dynamic,64,3,0.212968,0.000011,0.190162,0.181684,0.184908,0.004005,0.005393,0.013396,315948,
ryzen7535hs,serial,5000000,1,1,-,0,-,0,1,1.071988,,1.029202,,,,,,348513,
ryzen7535hs,pthread,5000000,1,8,-,0,-,0,1,0.279198,,0.224820,,,,,,348513,
ryzen7535hs,openmp,5000000,1,8,-,0,static,1,1,0.292983,,0.243199,,,,,,348513,
ryzen7535hs,mpi,5000000,8,1,blockcyclic,1024,-,0,1,0.248634,0.000009,0.219212,0.179564,0.199318,0.018208,0.009645,0.015519,348513,
ryzen7535hs,hybrid,5000000,4,2,blockcyclic,1024,dynamic,64,1,0.251852,0.000011,0.223011,0.208974,0.215112,0.018310,0.006102,0.018455,348513,
ryzen7535hs,serial,5000000,1,1,-,0,-,0,2,1.054963,,1.012448,,,,,,348513,
ryzen7535hs,pthread,5000000,1,8,-,0,-,0,2,0.291937,,0.242999,,,,,,348513,
ryzen7535hs,openmp,5000000,1,8,-,0,static,1,2,0.313919,,0.263901,,,,,,348513,
ryzen7535hs,mpi,5000000,8,1,blockcyclic,1024,-,0,2,0.248944,0.000010,0.215680,0.182648,0.199082,0.031589,0.011791,0.016747,348513,
ryzen7535hs,hybrid,5000000,4,2,blockcyclic,1024,dynamic,64,2,0.265256,0.000014,0.229884,0.214985,0.219708,0.019613,0.007800,0.022844,348513,
ryzen7535hs,serial,5000000,1,1,-,0,-,0,3,1.082057,,1.036615,,,,,,348513,
ryzen7535hs,pthread,5000000,1,8,-,0,-,0,3,0.301496,,0.247599,,,,,,348513,
ryzen7535hs,openmp,5000000,1,8,-,0,static,1,3,0.322486,,0.259376,,,,,,348513,
ryzen7535hs,mpi,5000000,8,1,blockcyclic,1024,-,0,3,0.248425,0.000007,0.213321,0.174759,0.193455,0.004378,0.013217,0.017503,348513,
ryzen7535hs,hybrid,5000000,4,2,blockcyclic,1024,dynamic,64,3,0.286383,0.000013,0.261807,0.231494,0.241661,0.031157,0.006090,0.013973,348513,
ryzen7535hs,serial,5500000,1,1,-,0,-,0,1,1.213058,,1.165289,,,,,,380800,
ryzen7535hs,pthread,5500000,1,8,-,0,-,0,1,0.323174,,0.266643,,,,,,380800,
ryzen7535hs,openmp,5500000,1,8,-,0,static,1,1,0.319291,,0.259222,,,,,,380800,
ryzen7535hs,mpi,5500000,8,1,blockcyclic,1024,-,0,1,0.266909,0.000017,0.238602,0.200817,0.218638,0.027687,0.007026,0.017281,380800,
ryzen7535hs,hybrid,5500000,4,2,blockcyclic,1024,dynamic,64,1,0.271720,0.000010,0.242935,0.224341,0.231980,0.016348,0.005824,0.018905,380800,
ryzen7535hs,serial,5500000,1,1,-,0,-,0,2,1.221726,,1.168328,,,,,,380800,
ryzen7535hs,pthread,5500000,1,8,-,0,-,0,2,0.326006,,0.266425,,,,,,380800,
ryzen7535hs,openmp,5500000,1,8,-,0,static,1,2,0.328094,,0.269728,,,,,,380800,
ryzen7535hs,mpi,5500000,8,1,blockcyclic,1024,-,0,2,0.284488,0.000046,0.237505,0.210200,0.224480,0.015173,0.010957,0.023981,380800,
ryzen7535hs,hybrid,5500000,4,2,blockcyclic,1024,dynamic,64,2,0.254700,0.000012,0.226390,0.211954,0.220427,0.008503,0.007276,0.016081,380800,
ryzen7535hs,serial,5500000,1,1,-,0,-,0,3,1.244116,,1.181233,,,,,,380800,
ryzen7535hs,pthread,5500000,1,8,-,0,-,0,3,0.329151,,0.269939,,,,,,380800,
ryzen7535hs,openmp,5500000,1,8,-,0,static,1,3,0.303542,,0.246571,,,,,,380800,
ryzen7535hs,mpi,5500000,8,1,blockcyclic,1024,-,0,3,0.271550,0.000008,0.242289,0.195620,0.217260,0.050234,0.006330,0.017733,380800,
ryzen7535hs,hybrid,5500000,4,2,blockcyclic,1024,dynamic,64,3,0.273979,0.000011,0.246552,0.218613,0.229015,0.019117,0.007204,0.015790,380800,
ryzen7535hs,serial,6000000,1,1,-,0,-,0,1,1.361384,,1.311494,,,,,,412849,
ryzen7535hs,pthread,6000000,1,8,-,0,-,0,1,0.372736,,0.313337,,,,,,412849,
ryzen7535hs,openmp,6000000,1,8,-,0,static,1,1,0.334827,,0.278226,,,,,,412849,
ryzen7535hs,mpi,6000000,8,1,blockcyclic,1024,-,0,1,0.397849,0.000012,0.263082,0.236076,0.249190,0.040459,0.007017,0.111583,412849,
ryzen7535hs,hybrid,6000000,4,2,blockcyclic,1024,dynamic,64,1,0.288170,0.000009,0.260745,0.240563,0.254531,0.024627,0.006532,0.016439,412849,
ryzen7535hs,serial,6000000,1,1,-,0,-,0,2,1.355652,,1.307542,,,,,,412849,
ryzen7535hs,pthread,6000000,1,8,-,0,-,0,2,0.422029,,0.340216,,,,,,412849,
ryzen7535hs,openmp,6000000,1,8,-,0,static,1,2,0.370646,,0.311220,,,,,,412849,
ryzen7535hs,mpi,6000000,8,1,blockcyclic,1024,-,0,2,0.301994,0.000020,0.269696,0.233693,0.251795,0.037313,0.007134,0.017106,412849,
ryzen7535hs,hybrid,6000000,4,2,blockcyclic,1024,dynamic,64,2,0.334020,0.000010,0.303548,0.277007,0.290936,0.011182,0.007177,0.018044,412849,
